certificate_id,film_name,film_name_full,language,duration_mins,description,cleaned_description,cut_no,deleted_mins,replaced_mins,inserted_mins,total_modified_time_mins,cert_date,cert_no,applicant,certifier
100070842400001297,KOTHA CINEMA,KOTHA CINEMA (TELUGU WITH ENGLISH SUBTITLE) (Color) (2-D),,118.21666666666667,Excise the liquor brand Signature in dialogue at 53 min and visual wherever it exists.(Replaced ),,9,0.0,0.0,0.0,0.0,2025-01-20,DIL732025-HYD,AZHARUDDIN MAHAMMAD - KARIMNAGAR(MS. AZHAR CINE ARENA),"Shifali Kumar, RO, CBFC, Hyderabad"
100080842400000064,HARMONIUM,HARMONIUM(REVISED) (BENGALI) (Color) (2-D),Revised,112.98333333333333,AUDIO MUTED THE WORD SURORER BACHHA,,1,0.0,0.0,0.0,0.0,2025-01-20,VIL612025-KOL,SUSHRUT SHARMA (E.O.),"SUSHRUT SHARMA, RO, CBFC, Kolkata"
100080842400000064,HARMONIUM,HARMONIUM(REVISED) (BENGALI) (Color) (2-D),Revised,112.98333333333333,AUDIO MUTED THE WORD HARAMJADA,,2,0.0,0.0,0.0,0.0,2025-01-20,VIL612025-KOL,SUSHRUT SHARMA (E.O.),"SUSHRUT SHARMA, RO, CBFC, Kolkata"
100080842400000064,HARMONIUM,HARMONIUM(REVISED) (BENGALI) (Color) (2-D),Revised,112.98333333333333,AUDIO MUTED THE WORD MASIR KICHU,,3,0.0,0.0,0.0,0.0,2025-01-20,VIL612025-KOL,SUSHRUT SHARMA (E.O.),"SUSHRUT SHARMA, RO, CBFC, Kolkata"
100080842400000064,HARMONIUM,HARMONIUM(REVISED) (BENGALI) (Color) (2-D),Revised,112.98333333333333,AUDIO MUTED THE WORD HARAMJADA,,4,0.0,0.0,0.0,0.0,2025-01-20,VIL612025-KOL,SUSHRUT SHARMA (E.O.),"SUSHRUT SHARMA, RO, CBFC, Kolkata"
100080842400000064,HARMONIUM,HARMONIUM(REVISED) (BENGALI) (Color) (2-D),Revised,112.98333333333333,AUDIO MUTED THE WORD MAGIDER,,5,0.0,0.0,0.0,0.0,2025-01-20,VIL612025-KOL,SUSHRUT SHARMA (E.O.),"SUSHRUT SHARMA, RO, CBFC, Kolkata"
100080842400000064,HARMONIUM,HARMONIUM(REVISED) (BENGALI) (Color) (2-D),Revised,112.98333333333333,AUDIO MUTED THE WORD MAGIR DALALI,,6,0.0,0.0,0.0,0.0,2025-01-20,VIL612025-KOL,SUSHRUT SHARMA (E.O.),"SUSHRUT SHARMA, RO, CBFC, Kolkata"
100080842400000064,HARMONIUM,HARMONIUM(REVISED) (BENGALI) (Color) (2-D),Revised,112.98333333333333,AUDIO MUTED THE WORD MAGI,,7,0.0,0.0,0.0,0.0,2025-01-20,VIL612025-KOL,SUSHRUT SHARMA (E.O.),"SUSHRUT SHARMA, RO, CBFC, Kolkata"
100080842400000064,HARMONIUM,HARMONIUM(REVISED) (BENGALI) (Color) (2-D),Revised,112.98333333333333,AUDIO MUTED THE WORD MAGI,,8,0.0,0.0,0.0,0.0,2025-01-20,VIL612025-KOL,SUSHRUT SHARMA (E.O.),"SUSHRUT SHARMA, RO, CBFC, Kolkata"
100080842400000064,HARMONIUM,HARMONIUM(REVISED) (BENGALI) (Color) (2-D),Revised,112.98333333333333,AUDIO MUTED THE WORD SALI MAGI,,9,0.0,0.0,0.0,0.0,2025-01-20,VIL612025-KOL,SUSHRUT SHARMA (E.O.),"SUSHRUT SHARMA, RO, CBFC, Kolkata"
100010842400005380,THE WEDDING GUEST,THE WEDDING GUEST (HINDI) (Color) (2-D),Hindi,92.05,Uploaded the end credits in applied language and with correct Translation at 01:26:10,,1,0.0,0.0,0.0,0.0,2025-01-17,VFL212025-MUM,Sayyid Rabeehashmi (E.O.),"Rajendra Singh, CEO, CBFC, Mumbai"
100010842400005380,THE WEDDING GUEST,THE WEDDING GUEST (HINDI) (Color) (2-D),Hindi,92.05,Uploaded the corrected script.,,2,0.0,0.0,0.0,0.0,2025-01-17,VFL212025-MUM,Sayyid Rabeehashmi (E.O.),"Rajendra Singh, CEO, CBFC, Mumbai"
100010842400008632,HALAHAL,HALAHAL (HINDI) (Color) (2-D),Hindi,99.48333333333333,"Inserted Hindi text for the main disclaimer, main title of the film and credit titles to be in Hindi (language of the film).",,1,0.0,0.0,0.0,0.0,2025-01-17,VIL712025-MUM,,"Rajendra Singh, CEO, CBFC, Mumbai"
100010842400008632,HALAHAL,HALAHAL (HINDI) (Color) (2-D),Hindi,99.48333333333333,Inserted static disclaimers in Hindi text for the visuals of smokingliquor consumption.,,2,0.0,0.0,0.0,0.0,2025-01-17,VIL712025-MUM,,"Rajendra Singh, CEO, CBFC, Mumbai"
100010842400008632,HALAHAL,HALAHAL (HINDI) (Color) (2-D),Hindi,99.48333333333333,Inserted- 30 seconds each Anti-Smoking spots at the beginning and interval of the film,,3,0.0,1.0,0.0,1.0,2025-01-17,VIL712025-MUM,,"Rajendra Singh, CEO, CBFC, Mumbai"
100010842400008632,HALAHAL,HALAHAL (HINDI) (Color) (2-D),Hindi,99.48333333333333,Muted the abusive words with reference to sister and other offensive words. Necessary changes are made in the script.,,4,0.0,0.0,0.0,0.0,2025-01-17,VIL712025-MUM,,"Rajendra Singh, CEO, CBFC, Mumbai"
100010842400008632,HALAHAL,HALAHAL (HINDI) (Color) (2-D),Hindi,99.48333333333333,Blurred the word Vyapam on the printed paper.,,5,0.0,0.0,0.0,0.0,2025-01-17,VIL712025-MUM,,"Rajendra Singh, CEO, CBFC, Mumbai"
100010842400008688,THE BLACK DEMON,THE BLACK DEMON (FRESH DUB) (HINDI) (Color) (2-D),Fresh Dub,98.2,DELETED THE VISUAL OF SEVERED ARMS AND LEGS IN THE WATER AND WOMAN SEEN SCREAMING AT TCR 0.30.57,,1,0.06666666666666667,0.0,0.0,0.07,2025-01-17,VFL6102025-MUM,THE BLACK DEMON (FRESH DUB),"Rajendra Singh, CEO, CBFC, Mumbai"
100010842400008688,THE BLACK DEMON,THE BLACK DEMON (FRESH DUB) (HINDI) (Color) (2-D),Fresh Dub,98.2,DELETED THE VISUAL OF MAN UNDER WATER AND SEVERED LEGS SEEN UNDER WATER AT TCR 0.47.43,,2,0.3333333333333333,0.0,0.0,0.33,2025-01-17,VFL6102025-MUM,THE BLACK DEMON (FRESH DUB),"Rajendra Singh, CEO, CBFC, Mumbai"
100010842400008688,THE BLACK DEMON,THE BLACK DEMON (FRESH DUB) (HINDI) (Color) (2-D),Fresh Dub,98.2,DELETED THE VISUAL OF A DEAD BODY BEEN THROWN IN WATER BY A MAN AT TCR 50.49,,3,0.016666666666666666,0.0,0.0,0.02,2025-01-17,VFL6102025-MUM,THE BLACK DEMON (FRESH DUB),"Rajendra Singh, CEO, CBFC, Mumbai"
100030842400002486,RETURN OF HEROES,RETURN OF HEROES (MALAYALAM) (Color) (2-D),Malayalam,108.05,Inserted disclaimer in Malayalam for the dangerous action content in the film.,,1,0.0,0.05,0.0,0.05,2025-01-17,VFL6112025-MUM,GUIYAO MOVIES (SHANHAI) CO.LTD,"Rajendra Singh, CEO, CBFC, Mumbai"
100030842400002538,SHANGHAI KNIGHT,SHANGHAI KNIGHT (MALAYALAM) (Color) (2-D),Malayalam,91.0,Provided Film Credits in Malayalam,,1,0.0,0.0,0.0,0.0,2025-01-17,VFL7122025-MUM,GUIYAO MOVIES (SHANHAI) CO.LTD,"Rajendra Singh, CEO, CBFC, Mumbai"
100030842400002538,SHANGHAI KNIGHT,SHANGHAI KNIGHT (MALAYALAM) (Color) (2-D),Malayalam,91.0,Muted obscene word at TCR-00:21:23:00,,2,0.0,0.0,0.0,0.0,2025-01-17,VFL7122025-MUM,GUIYAO MOVIES (SHANHAI) CO.LTD,"Rajendra Singh, CEO, CBFC, Mumbai"
100030842400002538,SHANGHAI KNIGHT,SHANGHAI KNIGHT (MALAYALAM) (Color) (2-D),Malayalam,91.0,Reduced the scene of violence against animal by 50 at TCR-00:10:10:00,,3,0.11666666666666667,0.0,0.0,0.12,2025-01-17,VFL7122025-MUM,GUIYAO MOVIES (SHANHAI) CO.LTD,"Rajendra Singh, CEO, CBFC, Mumbai"
100030842400002538,SHANGHAI KNIGHT,SHANGHAI KNIGHT (MALAYALAM) (Color) (2-D),Malayalam,91.0,Blurred obscene gesture at TCR-00:25:16:00,,4,0.0,0.0,0.0,0.0,2025-01-17,VFL7122025-MUM,GUIYAO MOVIES (SHANHAI) CO.LTD,"Rajendra Singh, CEO, CBFC, Mumbai"
100030842400002538,SHANGHAI KNIGHT,SHANGHAI KNIGHT (MALAYALAM) (Color) (2-D),Malayalam,91.0,Blurred liquor brand label at TCR-00:30:44:00,,5,0.0,0.0,0.0,0.0,2025-01-17,VFL7122025-MUM,GUIYAO MOVIES (SHANHAI) CO.LTD,"Rajendra Singh, CEO, CBFC, Mumbai"
100030842400002557,ELEVEN,ELEVEN (TELUGU WITH ENGLISH SUBTITLE) (Color) (2-D),,136.68333333333334,Excise the liquor brand kingfisher at 11 min and Chivas XV in the bar (3-4 times) wherever it occur.(Covered with CG),,1,0.0,0.0,0.0,0.0,2025-01-17,DIL682025-HYD,REYAA H - CHENNAI(AR ENTERTAINMENT),"Shifali Kumar, RO, CBFC, Hyderabad"
100030842400002557,ELEVEN,ELEVEN (TELUGU WITH ENGLISH SUBTITLE) (Color) (2-D),,136.68333333333334,"Excise the cigarette brand Classic at 2.02.17 to 2.02.19, 2.09(Covered with CG)",,2,0.0,0.0,0.0,0.0,2025-01-17,DIL682025-HYD,REYAA H - CHENNAI(AR ENTERTAINMENT),"Shifali Kumar, RO, CBFC, Hyderabad"
100030842400002557,ELEVEN,ELEVEN (TELUGU WITH ENGLISH SUBTITLE) (Color) (2-D),,136.68333333333334,"Excise the closeup visuals of burning dead bodies at 15.17,16.11, 16.41, 45.14 to 45.17, 1.41.45 to 1.41.49(Covered with CG)",,3,0.0,0.0,0.0,0.0,2025-01-17,DIL682025-HYD,REYAA H - CHENNAI(AR ENTERTAINMENT),"Shifali Kumar, RO, CBFC, Hyderabad"
100030842400002557,ELEVEN,ELEVEN (TELUGU WITH ENGLISH SUBTITLE) (Color) (2-D),,136.68333333333334,Insert in the AD file the killer electrifying a person inside the bus stand at 35 min(Inserted),,4,0.0,0.0,0.0,0.0,2025-01-17,DIL682025-HYD,REYAA H - CHENNAI(AR ENTERTAINMENT),"Shifali Kumar, RO, CBFC, Hyderabad"
100030842400002557,ELEVEN,ELEVEN (TELUGU WITH ENGLISH SUBTITLE) (Color) (2-D),,136.68333333333334,Insert rolling titles in Telugu(Inserted),,5,0.0,0.0,0.0,0.0,2025-01-17,DIL682025-HYD,REYAA H - CHENNAI(AR ENTERTAINMENT),"Shifali Kumar, RO, CBFC, Hyderabad"
100030842400002557,ELEVEN,ELEVEN (TELUGU WITH ENGLISH SUBTITLE) (Color) (2-D),,136.68333333333334,Submit the necessary documents for following protocols under NCPCR.(Submitted),,6,0.0,0.0,0.0,0.0,2025-01-17,DIL682025-HYD,REYAA H - CHENNAI(AR ENTERTAINMENT),"Shifali Kumar, RO, CBFC, Hyderabad"
100030842400002683,THE DOLPHINS,THE DOLPHINS (TAMIL) (Color) (2-D),Tamil,133.95,The liquor brand HEINEKEN at TCR 00:08:50 to be masked. - BLURRED,,1,0.0,0.0,0.0,0.0,2025-01-16,VIL632025-THI,Nadeem Thufail T (E.O.),"Nadeem Thufail T, RO, CBFC, Thiruvananthpuram"
100030842400002733,TOM AND JERRY,TOM AND JERRY (TAMIL) (Color) (2-D),Tamil,153.33333333333334,Insert new PSA add film (full screen) in the beginning and after the interval - MODIFIED,,1,0.0,0.0,0.0,0.0,2025-01-16,VIL732025-BAN,Raju Sheshaiah Sheregar - Bengaluru Urban (Ms Riddhi Siddhi Films),"YASHWANT SHEHNAI, RO, CBFC, Bangalore"
100030842400002733,TOM AND JERRY,TOM AND JERRY (TAMIL) (Color) (2-D),Tamil,153.33333333333334,Insert drinks statutory warning at 14:03 - INSERTED,,2,0.0,0.0,0.0,0.0,2025-01-16,VIL732025-BAN,Raju Sheshaiah Sheregar - Bengaluru Urban (Ms Riddhi Siddhi Films),"YASHWANT SHEHNAI, RO, CBFC, Bangalore"
100030842400002734,DHAMAKA,DHAMAKA (TAMIL) (Color) (2-D),Tamil,112.73333333333333,Insert new PSA film add in full screen in the beginning and after the interval - INSERTED,,1,0.0,0.0,0.0,0.0,2025-01-16,VIL722025-BAN,Sunil A R - Ramanagara (S R Media Productions),"YASHWANT SHEHNAI, RO, CBFC, Bangalore"
100030842400002734,DHAMAKA,DHAMAKA (TAMIL) (Color) (2-D),Tamil,112.73333333333333,Insert smoking statutory warning at 1:9:50 - inserted,,2,0.0,0.0,0.0,0.0,2025-01-16,VIL722025-BAN,Sunil A R - Ramanagara (S R Media Productions),"YASHWANT SHEHNAI, RO, CBFC, Bangalore"
100030842400002734,DHAMAKA,DHAMAKA (TAMIL) (Color) (2-D),Tamil,112.73333333333333,"Remove Kannada statutory warning and insert Tamil statutory warning at 1:13:19, 1:21:39, 1:21:45 - removed and replaced",,3,0.0,0.0,0.0,0.0,2025-01-16,VIL722025-BAN,Sunil A R - Ramanagara (S R Media Productions),"YASHWANT SHEHNAI, RO, CBFC, Bangalore"
100030842400002734,DHAMAKA,DHAMAKA (TAMIL) (Color) (2-D),Tamil,112.73333333333333,Insert Hanging card at 1:16:20 - inserted,,4,0.0,0.0,0.0,0.0,2025-01-16,VIL722025-BAN,Sunil A R - Ramanagara (S R Media Productions),"YASHWANT SHEHNAI, RO, CBFC, Bangalore"
100030842400002734,DHAMAKA,DHAMAKA (TAMIL) (Color) (2-D),Tamil,112.73333333333333,"Remove the drinks unnecessary statutory warning card at 1:10:55, 1:11:01, 1:12:00, 1:12:35 to 1:13:01 - Clarity letter submitted.",,5,0.0,0.0,0.0,0.0,2025-01-16,VIL722025-BAN,Sunil A R - Ramanagara (S R Media Productions),"YASHWANT SHEHNAI, RO, CBFC, Bangalore"
100070842400000907,KALKI,KALKI (TELUGU) (Color) (2-D),Telugu,141.41666666666666,New health spot to be inserted at the beginning and interval. - INSERTED,,1,2.0,2.0,0.0,4.0,2025-01-16,VIL712025-THI,ManoharBabu M P (E.O.),"Nadeem Thufail T, RO, CBFC, Thiruvananthpuram"
100070842400000907,KALKI,KALKI (TELUGU) (Color) (2-D),Telugu,141.41666666666666,"A disclaimer to be added :The film is purely a work of fiction and its makers imagination and is meant solely for the purposes of entertainment. All charactersvisuals, events and communities etc are entirely fictitious. Any resemblance to actual persons living or dead or institutions, symbols, products or entities are purely unintentional and coincidental. The theme of this film is not against any customs or rituals and is not made with the intention of harming any faith. - INSERTED",,2,0.0,0.16666666666666666,0.0,0.17,2025-01-16,VIL712025-THI,ManoharBabu M P (E.O.),"Nadeem Thufail T, RO, CBFC, Thiruvananthpuram"
100070842500000046,DAAKU MAHARAAJ,DAAKU MAHARAAJ (TAMIL WITH ENGLISH SUBTITLE) (Color) (2-D),Tamil,145.95,Excise the cut finger at 12.18 and dripping blood at 2.22.00 to 2.22.03(Covered with CG),,1,0.0,0.0,0.0,0.0,2025-01-16,DIL722025-HYD,SURYADEVARA NAGA VAMSI - HYDERABAD(SPRINT SCREENS LLP),"Shifali Kumar, RO, CBFC, Hyderabad"
100010842400007191,MR. ZOO KEEPER,MR. ZOO KEEPER (HINDI) (Color) (2-D),Hindi,113.5,Deleted the visuals of Song 1 01.19.05 to 01.21.47,,1,2.716666666666667,0.0,0.0,2.72,2025-01-15,VIL132025-Che,"Ashish Nirmalkumar Jain - (ISHA MEDIA ENTERTAINMENTS), THANE","D BALAMURALI, RO, CBFC, Chennai"
100010842400007617,GAAMI,GAAMI (HINDI) (Color) (2-D),Hindi,136.35,"Deleted The Visual of Telugu Special Thanks Card, Logos Title card At TCR  00:00:32 To 00:01:57",,1,1.4166666666666667,0.0,0.0,1.42,2025-01-15,VIL712025-HYD,"VEMAREDDY VIKRAM SRINIVASREDDY - NELLORE(MS V CELLULOID), VEMAREDDY VAMSIKRISHNAREDDY - NELLORE(MS V CELLULOID), PAMURU SABAREESH KUMARREDDY - HYDERABAD(MS KARTHIK KULT KREATIONS)","Shifali Kumar, RO, CBFC, Hyderabad"
100010842400007617,GAAMI,GAAMI (HINDI) (Color) (2-D),Hindi,136.35,Deleted The Visual of Telugu Song No 3 From At TCR  00:38:54 To 00:40:15,,2,1.35,0.0,0.0,1.35,2025-01-15,VIL712025-HYD,"VEMAREDDY VIKRAM SRINIVASREDDY - NELLORE(MS V CELLULOID), VEMAREDDY VAMSIKRISHNAREDDY - NELLORE(MS V CELLULOID), PAMURU SABAREESH KUMARREDDY - HYDERABAD(MS KARTHIK KULT KREATIONS)","Shifali Kumar, RO, CBFC, Hyderabad"
100010842400007617,GAAMI,GAAMI (HINDI) (Color) (2-D),Hindi,136.35,Deleted The Visual of Telugu Song No 4 From At TCR  00:58:56 To 01:02:25,,3,3.4833333333333334,0.0,0.0,3.48,2025-01-15,VIL712025-HYD,"VEMAREDDY VIKRAM SRINIVASREDDY - NELLORE(MS V CELLULOID), VEMAREDDY VAMSIKRISHNAREDDY - NELLORE(MS V CELLULOID), PAMURU SABAREESH KUMARREDDY - HYDERABAD(MS KARTHIK KULT KREATIONS)","Shifali Kumar, RO, CBFC, Hyderabad"
100010842400007617,GAAMI,GAAMI (HINDI) (Color) (2-D),Hindi,136.35,Deleted The Visual of Telugu End scroll content from At TCR  02:22:45 To 02:25:25,,4,2.6666666666666665,0.0,0.0,2.67,2025-01-15,VIL712025-HYD,"VEMAREDDY VIKRAM SRINIVASREDDY - NELLORE(MS V CELLULOID), VEMAREDDY VAMSIKRISHNAREDDY - NELLORE(MS V CELLULOID), PAMURU SABAREESH KUMARREDDY - HYDERABAD(MS KARTHIK KULT KREATIONS)","Shifali Kumar, RO, CBFC, Hyderabad"
100040842400000101,PARI KARIBE BHOLASANKAR-3,PARI KARIBE BHOLASANKAR-3 (ODIA) (Color) (2-D),Odia,136.76666666666668,Inserted a disclaimer against blind-beliefs such as voodoowitch craft etc. at the beginning of the film.,,1,0.0,0.0,0.0,0.0,2025-01-15,VIL612025-CUT,SUNIL KUMAR PATTNAIK - GANJAM(MS. SOMANATH CINE PRODUCTIONS),"Dr Girish Chandra Dash, RO, CBFC, Cuttack"
100040842400000101,PARI KARIBE BHOLASANKAR-3,PARI KARIBE BHOLASANKAR-3 (ODIA) (Color) (2-D),Odia,136.76666666666668,Muted the word BALA,,2,0.0,0.0,0.0,0.0,2025-01-15,VIL612025-CUT,SUNIL KUMAR PATTNAIK - GANJAM(MS. SOMANATH CINE PRODUCTIONS),"Dr Girish Chandra Dash, RO, CBFC, Cuttack"
100040842400000101,PARI KARIBE BHOLASANKAR-3,PARI KARIBE BHOLASANKAR-3 (ODIA) (Color) (2-D),Odia,136.76666666666668,Muted the the word NARA in NARABALI,,3,0.0,0.0,0.0,0.0,2025-01-15,VIL612025-CUT,SUNIL KUMAR PATTNAIK - GANJAM(MS. SOMANATH CINE PRODUCTIONS),"Dr Girish Chandra Dash, RO, CBFC, Cuttack"
100040842400000101,PARI KARIBE BHOLASANKAR-3,PARI KARIBE BHOLASANKAR-3 (ODIA) (Color) (2-D),Odia,136.76666666666668,Replaced the Name PARASARA with PARASA at all such places where it is used.,,4,0.0,0.0,0.0,0.0,2025-01-15,VIL612025-CUT,SUNIL KUMAR PATTNAIK - GANJAM(MS. SOMANATH CINE PRODUCTIONS),"Dr Girish Chandra Dash, RO, CBFC, Cuttack"
100010842400007616,BILL GATES,BILL GATES (HINDI) (Color) (2-D),Hindi,126.4,Deleted the visuals of start title montage Kannada version TCR  00:00:00: To 00:03:15,,1,3.25,0.0,0.0,3.25,2025-01-13,VIL622025-BAN,SRINIVAS C - MANDYA(SHREE PAANCHAJANNYA CINE CREATIONS),"YASHWANT SHEHNAI, RO, CBFC, Bangalore"
100010842400007616,BILL GATES,BILL GATES (HINDI) (Color) (2-D),Hindi,126.4,"Deleted the visuals of Song NO, 3 Kannada version TCR  00:54:45: To 00:56:18",,2,1.55,0.0,0.0,1.55,2025-01-13,VIL622025-BAN,SRINIVAS C - MANDYA(SHREE PAANCHAJANNYA CINE CREATIONS),"YASHWANT SHEHNAI, RO, CBFC, Bangalore"
100010842400007616,BILL GATES,BILL GATES (HINDI) (Color) (2-D),Hindi,126.4,"Deleted the visuals of Song No,4 Kannada version TCR  01:22:18:To 01:24:03",,3,1.75,0.0,0.0,1.75,2025-01-13,VIL622025-BAN,SRINIVAS C - MANDYA(SHREE PAANCHAJANNYA CINE CREATIONS),"YASHWANT SHEHNAI, RO, CBFC, Bangalore"
100010842400007616,BILL GATES,BILL GATES (HINDI) (Color) (2-D),Hindi,126.4,Deleted the visuals of End credit scroll Kannada version TCR  02:012:57To 02:15:59,,4,3.033333333333333,0.0,0.0,3.03,2025-01-13,VIL622025-BAN,SRINIVAS C - MANDYA(SHREE PAANCHAJANNYA CINE CREATIONS),"YASHWANT SHEHNAI, RO, CBFC, Bangalore"
100010842400007817,SHOOT EM UP,SHOOT EM UP (TAMIL) (Color) (2-D),Tamil,76.33333333333333,ADDED 10 SECONDS OF SPACE AT THE BEGINNING OF THE FILM FOR THE DISPLAY OF THE CBFC CERTIFICATE,,1,0.0,0.0,0.16666666666666666,0.17,2025-01-13,VFL312025-MUM,Premraj Achari (E.O.),"Rajendra Singh, CEO, CBFC, Mumbai"
100010842400007817,SHOOT EM UP,SHOOT EM UP (TAMIL) (Color) (2-D),Tamil,76.33333333333333,INSERTED HEALTH SPOT IN TAMIL LANGUAGE IN THE BEGINNING AND MIDDLE OF THE FILM 0.01 MINUTES EACH,,2,0.0,0.0,2.0,2.0,2025-01-13,VFL312025-MUM,Premraj Achari (E.O.),"Rajendra Singh, CEO, CBFC, Mumbai"
100010842400007817,SHOOT EM UP,SHOOT EM UP (TAMIL) (Color) (2-D),Tamil,76.33333333333333,INSERTED CAST CREDIT LOCALIZATION IN TAMIL LANGUAGE 00.10 SECONDS,,3,0.0,0.0,0.16666666666666666,0.17,2025-01-13,VFL312025-MUM,Premraj Achari (E.O.),"Rajendra Singh, CEO, CBFC, Mumbai"
100010842400007893,GAALIPATA 2,GAALIPATA 2 (HINDI) (Color) (2-D),Hindi,134.1,Deleted Start Title (TCR 00:01:10 to 00:02:01),,1,0.85,0.0,0.0,0.85,2025-01-13,VIL122025-BAN,M RAMESH - BANGALORE URBAN(MS SURAJ PRODUCTION),"YASHWANT SHEHNAI, RO, CBFC, Bangalore"
100010842400007893,GAALIPATA 2,GAALIPATA 2 (HINDI) (Color) (2-D),Hindi,134.1,Deleted The Song (Gaalipata 2 title track) (TCR 00:07:27 to 00:09:58),,2,2.5166666666666666,0.0,0.0,2.52,2025-01-13,VIL122025-BAN,M RAMESH - BANGALORE URBAN(MS SURAJ PRODUCTION),"YASHWANT SHEHNAI, RO, CBFC, Bangalore"
100010842400007893,GAALIPATA 2,GAALIPATA 2 (HINDI) (Color) (2-D),Hindi,134.1,Partly Deleted The Song ( Neenu Bagehariyada) (TCR 00:13:25 to 00:14:23),,3,0.9666666666666667,0.0,0.0,0.97,2025-01-13,VIL122025-BAN,M RAMESH - BANGALORE URBAN(MS SURAJ PRODUCTION),"YASHWANT SHEHNAI, RO, CBFC, Bangalore"
100010842400007893,GAALIPATA 2,GAALIPATA 2 (HINDI) (Color) (2-D),Hindi,134.1,Deleted The Song (Naanaadadaa) (TCR 00:25:27 to 00:28:40,,4,3.216666666666667,0.0,0.0,3.22,2025-01-13,VIL122025-BAN,M RAMESH - BANGALORE URBAN(MS SURAJ PRODUCTION),"YASHWANT SHEHNAI, RO, CBFC, Bangalore"
100010842400007893,GAALIPATA 2,GAALIPATA 2 (HINDI) (Color) (2-D),Hindi,134.1,Deleted The Song (Exam Song) (TCR 00:38:04 to 00:40:25),,5,2.35,0.0,0.0,2.35,2025-01-13,VIL122025-BAN,M RAMESH - BANGALORE URBAN(MS SURAJ PRODUCTION),"YASHWANT SHEHNAI, RO, CBFC, Bangalore"
100010842400007893,GAALIPATA 2,GAALIPATA 2 (HINDI) (Color) (2-D),Hindi,134.1,Deleted The Song (Devle Devle) (TCR 01:35:30 to 01:39:44,,6,4.233333333333333,0.0,0.0,4.23,2025-01-13,VIL122025-BAN,M RAMESH - BANGALORE URBAN(MS SURAJ PRODUCTION),"YASHWANT SHEHNAI, RO, CBFC, Bangalore"
100010842400007893,GAALIPATA 2,GAALIPATA 2 (HINDI) (Color) (2-D),Hindi,134.1,Deleted The End Title (TCR 02:13:58 to 02:16:22),,7,2.4,0.0,0.0,2.4,2025-01-13,VIL122025-BAN,M RAMESH - BANGALORE URBAN(MS SURAJ PRODUCTION),"YASHWANT SHEHNAI, RO, CBFC, Bangalore"
100010842400008680,NO WAY UP,NO WAY UP (FRESH DUB) (HINDI) (Color) (2-D),Fresh Dub,89.98333333333333,"MUTED THE FOLLOWING WORDS  HARAMI AT TCR 08.51. GAANJA AT TCR - 08.57, KAMINE AT TCR 12.59, ZADI AT TCR 37.51",,1,0.0,0.0,0.0,0.0,2025-01-13,VFL662025-MUM,NO WAY UP (FRESH DUB),"Rajendra Singh, CEO, CBFC, Mumbai"
100010842400008680,NO WAY UP,NO WAY UP (FRESH DUB) (HINDI) (Color) (2-D),Fresh Dub,89.98333333333333,BLURRED THE LIQUOR LABEL AT TCR 16.46,,2,0.0,0.0,0.0,0.0,2025-01-13,VFL662025-MUM,NO WAY UP (FRESH DUB),"Rajendra Singh, CEO, CBFC, Mumbai"
100010842400008715,THE BRICKLAYER,THE BRICKLAYER (FRESH DUB) (HINDI) (Color) (2-D),Fresh Dub,111.9,Deleted the visual of Mans neck being slit by another man at TCR 44.31,,1,0.03333333333333333,0.0,0.0,0.03,2025-01-13,VFL7102025-MUM,THE BRICKLAYER (FRESH DUB),"Rajendra Singh, CEO, CBFC, Mumbai"
100010842400008715,THE BRICKLAYER,THE BRICKLAYER (FRESH DUB) (HINDI) (Color) (2-D),Fresh Dub,111.9,Deleted the visual of dead body ying on the ground and blood all over on the ground at TCR 50.33,,2,0.016666666666666666,0.0,0.0,0.02,2025-01-13,VFL7102025-MUM,THE BRICKLAYER (FRESH DUB),"Rajendra Singh, CEO, CBFC, Mumbai"
100010842400008715,THE BRICKLAYER,THE BRICKLAYER (FRESH DUB) (HINDI) (Color) (2-D),Fresh Dub,111.9,Deleted the visual of dead body hanging and blood on his legs at TCR 1.06.14,,3,0.016666666666666666,0.0,0.0,0.02,2025-01-13,VFL7102025-MUM,THE BRICKLAYER (FRESH DUB),"Rajendra Singh, CEO, CBFC, Mumbai"
100010842400008715,THE BRICKLAYER,THE BRICKLAYER (FRESH DUB) (HINDI) (Color) (2-D),Fresh Dub,111.9,Deleted the visual of gunfiring shots at TCR 1.09.12,,4,0.03333333333333333,0.0,0.0,0.03,2025-01-13,VFL7102025-MUM,THE BRICKLAYER (FRESH DUB),"Rajendra Singh, CEO, CBFC, Mumbai"
100010842400008715,THE BRICKLAYER,THE BRICKLAYER (FRESH DUB) (HINDI) (Color) (2-D),Fresh Dub,111.9,Deleted the visual of headshot with gun at TCR 1.10.01,,5,0.016666666666666666,0.0,0.0,0.02,2025-01-13,VFL7102025-MUM,THE BRICKLAYER (FRESH DUB),"Rajendra Singh, CEO, CBFC, Mumbai"
100010842400008715,THE BRICKLAYER,THE BRICKLAYER (FRESH DUB) (HINDI) (Color) (2-D),Fresh Dub,111.9,Deleted the visual of lady being shot on head while she drives the car and car blasts at TCR 1.37.07,,6,0.05,0.0,0.0,0.05,2025-01-13,VFL7102025-MUM,THE BRICKLAYER (FRESH DUB),"Rajendra Singh, CEO, CBFC, Mumbai"
